,id,casts,genres,title,vote_count,ratings
6699,24056,"[10182, 18023, 19211]","[{'name': '공포'}, {'name': '액션'}, {'name': '스릴러'}]",토너먼트,482,5.9
6700,44264,"[130640, 1229, 1892]","[{'name': '드라마'}, {'name': '모험'}, {'name': '서부'}]",더 브레이브,4308,7.3
6701,614205,"[1522761, 1756897, 2365675]","[{'name': '공포'}, {'name': 'SF'}, {'name': '스릴러'}]",Dark Light,92,6.1
6702,130150,"[204, 16851, 117885]",[{'name': '드라마'}],레이버 데이,841,6.9
6703,452558,"[78875, 1800792, 83820]","[{'name': '범죄'}, {'name': '액션'}, {'name': '드라마'}]",파라독스,118,6.5
6704,11197,"[61283, 11050, 63764]",[{'name': '드라마'}],와일드 영,241,7.3
6705,262543,"[3131, 29369, 90514]","[{'name': '스릴러'}, {'name': 'SF'}]",오토마타,1350,5.8
6706,411143,"[1094091, 1047649, 64]","[{'name': 'SF'}, {'name': '스릴러'}]",타우,989,6.2
6707,369300,"[2440, 1173984, 230680]","[{'name': '공포'}, {'name': '미스터리'}, {'name': '스릴러'}]",더 라임하우스 골렘,503,6.1
6708,42501,"[20882, 38913, 24814]","[{'name': '코미디'}, {'name': '드라마'}]",마음의 속삭임,120,7.0
6709,227156,"[1017347, 1121786, 1229]","[{'name': '드라마'}, {'name': 'SF'}]",더 기버: 기억전달자,3963,6.5
6710,329103,"[1552410, 2804945, 1552411]",[{'name': '로맨스'}],Русская Лолита,82,4.8
6711,329833,"[7399, 887, 23659]",[{'name': '코미디'}],쥬랜더 리턴즈,1827,4.8
6712,378112,"[1303064, 545347, 1999023]","[{'name': '애니메이션'}, {'name': '가족'}, {'name': '판타지'}]",빅 위시,104,6.9
6713,9944,"[1204, 5292, 9880]","[{'name': '미스터리'}, {'name': '드라마'}, {'name': '스릴러'}, {'name': '범죄'}]",펠리칸 브리프,1150,6.5
6714,526224,"[1452951, 1715111, 1740219]","[{'name': '공포'}, {'name': '액션'}, {'name': '스릴러'}]",빅풋 레전드,113,6.5
6715,270698,"[223114, 1024955, 1356874]","[{'name': '다큐멘터리'}, {'name': '코미디'}]",I'm a Porn Star,18,5.9
6716,132363,"[2178, 13309, 35013]",[{'name': '드라마'}],버틀러: 대통령의 집사,2511,7.4
6717,382512,"[963818, 15761, 31549]","[{'name': '액션'}, {'name': '모험'}, {'name': '애니메이션'}, {'name': '코미디'}, {'name': '가족'}]",레고 DC 코믹스 슈퍼 히어로: 저스티스 리그 - 우주 전쟁,98,6.4
6718,10986,"[67967, 27163, 67969]",[{'name': '코미디'}],Il bisbetico domato,366,7.1
6719,9101,"[7090, 34485, 60949]",[{'name': '코미디'}],잠망경을 올려라,316,6.1
6720,291348,"[558923, 27769, 51581]",[{'name': '드라마'}],믿음의 문제,22,5.1
6721,619592,"[2461, 46593, 7517]","[{'name': '액션'}, {'name': '범죄'}]",포스 오브 네이쳐,362,5.2
6722,71783,"[80407, 1070201, 785]",[{'name': '공포'}],Blackwater Valley Exorcism,15,4.5
6723,565716,"[2393200, 2393201, 2393202]",[{'name': '다큐멘터리'}],아메리칸 팩토리,347,7.2
6724,693158,"[2300623, 2601302, 2241528]","[{'name': 'SF'}, {'name': '드라마'}]",컨택트 2020,120,6.2
6725,10619,"[1336, 65987, 65992]",[{'name': '액션'}],황비홍 3: 사왕쟁패,134,6.4
6726,457859,"[6949, 14593, 80999]","[{'name': '로맨스'}, {'name': '코미디'}, {'name': '드라마'}]",어바웃 러브 2,29,6.1
6727,410129,"[655, 9045, 42657]",[{'name': '드라마'}],The Apostle Peter: Redemption,13,7.3
6728,904140,[3326349],"[{'name': '공포'}, {'name': '스릴러'}]",Scream Returns,1,2.0
6729,405815,"[406191, 54649, 1510830]","[{'name': '코미디'}, {'name': '판타지'}]",섹스트립,42,5.2
6730,38582,"[25464, 1101318, 142713]","[{'name': '액션'}, {'name': 'SF'}]",고지라 대 메카고지라,163,7.1
6731,426563,"[23659, 4764, 15556]","[{'name': '미스터리'}, {'name': '모험'}, {'name': '코미디'}, {'name': '범죄'}]",홈즈 & 왓슨,638,4.3
6732,803104,"[1186941, 93219, 1274291]","[{'name': '코미디'}, {'name': '로맨스'}]",Sex Appeal,15,6.9
6733,135309,"[20759, 5139, 1102082]","[{'name': '공포'}, {'name': 'SF'}]",플래시드: 더 파이널 챕터,128,5.2
6734,531,"[7317, 1215088]","[{'name': '애니메이션'}, {'name': '코미디'}, {'name': '가족'}]",월레스와 그로밋: 전자바지 소동,713,7.7
6735,25716,"[46364, 74377, 107573]","[{'name': '액션'}, {'name': '스릴러'}]",크로우즈 제로 2,145,7.2
6736,239571,"[11705, 11006, 972356]","[{'name': '드라마'}, {'name': '로맨스'}]",베스트 오브 미,2235,7.5
6737,20737,"[7431, 20623, 2169]","[{'name': '코미디'}, {'name': '가족'}]",에어 버드,359,5.5
6738,4958,"[1892, 2888, 6885]","[{'name': '드라마'}, {'name': '판타지'}]",베가 번스의 전설,705,6.5
6739,418879,"[71580, 335, 3292]","[{'name': '드라마'}, {'name': '역사'}]",커런트 워,816,6.6
6740,75177,"[1222201, 81243, 84508]","[{'name': '애니메이션'}, {'name': 'SF'}]",극장판 턴에이 건담 II 월광접,6,5.3
6741,37257,"[10922, 2896, 10921]","[{'name': '드라마'}, {'name': '미스터리'}, {'name': '범죄'}]",검찰 측 증인,943,8.2
6742,9869,"[3, 10427, 2155]","[{'name': '드라마'}, {'name': '액션'}, {'name': '스릴러'}, {'name': '범죄'}]",패트리어트 게임,1227,6.7
6743,9624,"[23880, 3895, 6720]","[{'name': '액션'}, {'name': '스릴러'}]",죽음의 땅,318,4.7
6744,535,"[3130, 8699, 31116]","[{'name': '드라마'}, {'name': '로맨스'}]",플래시댄스,1121,6.5
6745,284536,"[13240, 1230, 60073]","[{'name': '스릴러'}, {'name': '범죄'}, {'name': '드라마'}]",겜블러,1113,5.9
6746,603119,"[12795, 82809, 42376]","[{'name': '액션'}, {'name': '스릴러'}]",사일런싱,353,6.5
6747,357400,"[1256603, 1253008, 1161472]","[{'name': '애니메이션'}, {'name': '모험'}, {'name': 'SF'}]",디지몬 어드벤처 트라이 제1장- 재회,68,6.6
6748,815762,[],[],El sexo me da risa 8,1,3.5
6749,456403,"[1811875, 1811876, 1811877]",[{'name': '드라마'}],Los Modernos,4,4.8
6750,374617,"[10980, 3051, 72638]","[{'name': '범죄'}, {'name': '드라마'}, {'name': '스릴러'}, {'name': '미스터리'}]",임페리엄,1058,6.4
6751,295964,"[51329, 23459, 78423]",[{'name': '드라마'}],더 셰프,2738,6.5
6752,164457,"[3894, 8691, 57755]","[{'name': '스릴러'}, {'name': '드라마'}, {'name': '범죄'}]",아웃 오브 더 퍼니스,1584,6.6
6753,502406,"[1971081, 74285, 105844]","[{'name': '공포'}, {'name': '스릴러'}]",세인트 아가타,167,5.7
6754,39977,"[550086, 73120, 65427]","[{'name': '애니메이션'}, {'name': '액션'}, {'name': '판타지'}]",바람의 검심 - 유신지사에의 진혼가,45,6.6
6755,160588,"[7447, 112, 52849]",[{'name': '드라마'}],블루 재스민,2907,7.0
6756,431072,"[1214430, 209038, 25382]",[{'name': '코미디'}],스텝 시스터즈,399,6.5
6757,83666,"[62, 929906, 929905]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]",문라이즈 킹덤,4771,7.7
6758,401371,"[28846, 22226, 15009]","[{'name': 'SF'}, {'name': '미스터리'}, {'name': '스릴러'}]",뮤트,859,5.6
6759,850356,"[1312450, 544002, 2345991]",[{'name': '로맨스'}],Gabriel's Rapture: Part One,64,8.2
6760,10724,"[190, 12517, 66811]","[{'name': 'SF'}, {'name': '액션'}, {'name': '모험'}, {'name': '스릴러'}]",파이어 폭스,382,6.0
6761,2252,"[3489, 110, 1925]","[{'name': '스릴러'}, {'name': '범죄'}, {'name': '미스터리'}]",이스턴 프라미스,2519,7.4
6762,47854,"[1341, 21911, 128026]","[{'name': '드라마'}, {'name': '액션'}, {'name': '역사'}, {'name': '스릴러'}]",정무문 : 100대 1의 전설,197,6.6
6763,86493,"[51051, 1189098, 30666]","[{'name': '드라마'}, {'name': '전쟁'}]",Eine Armee Gretchen,21,3.9
6764,4806,"[1204, 1205, 3234]","[{'name': '코미디'}, {'name': '로맨스'}]",런어웨이 브라이드,1597,6.1
6765,3777,"[7450, 33761, 7453]","[{'name': '드라마'}, {'name': '역사'}]",거미집의 성,569,7.9
6766,11704,"[937, 70286, 13392]","[{'name': '가족'}, {'name': '애니메이션'}, {'name': '판타지'}, {'name': '모험'}]",마우스 킹,606,7.5
6767,61185,"[2165, 2630, 65334]",[{'name': '드라마'}],Diary of a Sex Addict,21,5.4
6768,15268,"[55751, 21594, 2203]","[{'name': '액션'}, {'name': '모험'}, {'name': 'SF'}, {'name': '스릴러'}]",스트리트 파이터: 춘리의 전설,347,4.4
6769,487680,"[55536, 1230868, 32798]","[{'name': '드라마'}, {'name': '범죄'}, {'name': '액션'}]",더 키친,539,6.2
6770,14392,"[1336, 25246, 43661]","[{'name': '액션'}, {'name': '드라마'}, {'name': '역사'}]",명장,223,6.7
6771,13350,"[16418, 10929, 172529]","[{'name': '애니메이션'}, {'name': '미스터리'}, {'name': '가족'}, {'name': 'TV 영화'}, {'name': '코미디'}, {'name': '판타지'}]",Scooby-Doo and the Ghoul School,244,7.5
6772,2789,"[12835, 9030, 1372]","[{'name': '액션'}, {'name': 'SF'}]",리딕: 헬리온 최후의 빛,3254,6.5
6773,662638,"[68470, 68472, 87582]","[{'name': '애니메이션'}, {'name': '액션'}, {'name': '범죄'}, {'name': '미스터리'}, {'name': '로맨스'}, {'name': '스릴러'}]",명탐정 코난 : 비색의 탄환,27,6.8
6774,426285,"[1247874, 1255487, 1129267]","[{'name': '액션'}, {'name': '판타지'}, {'name': 'SF'}]",강철의 연금술사,422,5.3
6775,282631,"[64880, 227638, 138336]","[{'name': '전쟁'}, {'name': '액션'}, {'name': '드라마'}, {'name': '역사'}]",명량,198,7.1
6776,10847,"[9296, 61029, 61030]","[{'name': '모험'}, {'name': '드라마'}, {'name': '스릴러'}]",파리 대왕,418,6.4
6777,619594,"[1392137, 10205, 230680]",[{'name': '드라마'}],마이 뉴욕 다이어리,86,6.4
6778,9796,"[19536, 27755, 59315]","[{'name': '공포'}, {'name': '스릴러'}]",투리스터스,629,5.5
6779,25103,"[13578, 86001, 93163]","[{'name': '판타지'}, {'name': '공포'}, {'name': '미스터리'}, {'name': '스릴러'}]",악령의 밤,182,7.1
6780,556984,"[37632, 6730, 24045]","[{'name': '드라마'}, {'name': '역사'}]",트라이얼 오브 더 시카고 7,2251,7.8
6781,345934,"[20654, 62, 3490]","[{'name': '드라마'}, {'name': '전쟁'}, {'name': '액션'}, {'name': '모험'}]",대폭격,178,4.9
6782,76826,"[1119730, 1677375, 70124]",[{'name': '드라마'}],火垂るの墓,70,8.0
6783,10063,"[17647, 343, 53116]","[{'name': '스릴러'}, {'name': '공포'}]",브리드,274,5.3
6784,797,"[6657, 11916, 11917]",[{'name': '드라마'}],페르소나,1569,8.3
6785,437586,"[1444880, 77795, 1105079]","[{'name': '드라마'}, {'name': '코미디'}]",미드 90,1127,7.5
6786,2289,"[9642, 2227, 9137]","[{'name': '모험'}, {'name': '드라마'}, {'name': '역사'}, {'name': '로맨스'}]",콜드 마운틴,1401,6.9
6787,420707,"[1692989, 1692990, 1692991]","[{'name': '공포'}, {'name': '드라마'}, {'name': '스릴러'}, {'name': '미스터리'}]",케이지 다이브,251,4.6
6788,53567,"[937271, 937272, 111542]","[{'name': '공포'}, {'name': '판타지'}]",탈레,111,5.4
6789,12253,"[2975, 15543, 18270]","[{'name': '액션'}, {'name': '드라마'}]",바이커 보이즈,256,6.1
6790,10033,"[10859, 20189, 1772]","[{'name': '코미디'}, {'name': '로맨스'}]",저스트 프렌드,1274,6.2
6791,10869,"[47439, 35031, 39762]","[{'name': '로맨스'}, {'name': '코미디'}, {'name': '가족'}, {'name': '판타지'}]",허비: 돌아오다,313,6.1
6792,234,"[3000, 3001, 590591]","[{'name': '드라마'}, {'name': '공포'}, {'name': '스릴러'}, {'name': '범죄'}]",칼리가리 박사의 밀실,1073,7.9
6793,276905,"[60949, 83586, 18284]","[{'name': '모험'}, {'name': '애니메이션'}, {'name': '코미디'}, {'name': '가족'}]",빅,281,4.7
6794,241258,"[6383, 65017, 39213]","[{'name': '공포'}, {'name': '스릴러'}]",인카네이트,460,5.4
6795,10761,"[18352, 11705, 9013]","[{'name': '코미디'}, {'name': '로맨스'}]",남주기 아까운 그녀,1370,6.4
6796,881554,"[2528729, 3260101, 3260102]",[{'name': '판타지'}],Harry Potter: Different Perspective,4,5.6
6797,16516,"[126698, 220709, 230747]","[{'name': '애니메이션'}, {'name': '드라마'}]",클라나드,83,7.3
6798,15152,"[56024, 82923, 19116]","[{'name': '범죄'}, {'name': '액션'}, {'name': '모험'}, {'name': '코미디'}]","OSS 117: 카이로, 네스트 오브 스파이스",1331,7.3
6799,432787,"[221944, 3051, 1486957]",[{'name': '코미디'}],"오늘 밤, 엄마를 찾지 마",179,5.7
6800,333354,"[1118081, 2047, 27031]","[{'name': '액션'}, {'name': '모험'}, {'name': '범죄'}, {'name': '드라마'}, {'name': '스릴러'}]",익스토션,217,6.1
6801,1492,"[16927, 23346, 10205]","[{'name': '액션'}, {'name': '모험'}, {'name': '드라마'}, {'name': '역사'}]",1492 콜럼버스,605,6.1
6802,331446,"[19146, 78031, 51391]","[{'name': '액션'}, {'name': 'TV 영화'}, {'name': 'SF'}, {'name': '코미디'}, {'name': '모험'}]",샤크네이도 스톰,397,4.7
6803,14746,"[60650, 2882, 8872]",[{'name': '액션'}],스트리트 오브 파이어,337,6.8
6804,770742,"[24288, 126984, 2271514]",[{'name': '드라마'}],"마이 브라더, 마이 시스터",77,6.6
6805,222936,"[51329, 54693, 53714]","[{'name': '드라마'}, {'name': '코미디'}, {'name': '로맨스'}]",알로하,1733,5.5
6806,9285,"[33654, 57599, 57133]","[{'name': '코미디'}, {'name': '모험'}]",로드 트립,1488,6.1
6807,591237,"[62066, 300990, 19384]","[{'name': '코미디'}, {'name': '액션'}, {'name': '범죄'}]",Bulletproof 2,78,6.8
6808,302,"[44079, 4390, 4391]","[{'name': '범죄'}, {'name': '스릴러'}]",스위밍 풀,511,6.5
6809,301355,"[172069, 114019, 658]",[{'name': '스릴러'}],지옥에서 온 전언,362,6.3
6810,296098,"[31, 40900, 39388]","[{'name': '스릴러'}, {'name': '드라마'}]",스파이 브릿지,5830,7.2
6811,5852,"[16866, 8767, 23958]","[{'name': '드라마'}, {'name': '로맨스'}, {'name': '스릴러'}]",엔젤 아이즈,331,6.0
6812,399363,"[2476049, 2451319, 2210239]","[{'name': '판타지'}, {'name': '모험'}, {'name': '가족'}]",웬디,88,6.0
6813,40829,"[18897, 1530936, 139921]",[{'name': '액션'}],소림목인항,86,6.7
6814,545237,"[9642, 1308445, 1637129]","[{'name': '드라마'}, {'name': '로맨스'}]",더 네스트,208,6.2
6815,31743,"[70131, 108020, 123851]","[{'name': '드라마'}, {'name': '가족'}]",하치 이야기,101,7.7
6816,11817,"[1619, 57599, 5915]","[{'name': '액션'}, {'name': '코미디'}, {'name': '판타지'}]",방탄승,710,5.5
6817,229839,"[205176, 1225895, 563643]","[{'name': 'TV 영화'}, {'name': '공포'}, {'name': 'SF'}]",그레이브 할로윈,49,4.6
6818,371051,"[234235, 116202, 144199]",[{'name': '드라마'}],Knielen op een bed violen,13,6.4
6819,377447,"[18897, 1468979, 64435]","[{'name': '액션'}, {'name': '코미디'}, {'name': '전쟁'}]",레일로드 워,99,6.0
6820,791,"[11824, 11825, 11826]","[{'name': '공포'}, {'name': '스릴러'}]",더 포그,562,4.4
6821,10673,"[6952, 3392, 8349]","[{'name': '범죄'}, {'name': '드라마'}]",월 스트리트,1597,7.2
6822,9030,"[56731, 4941, 7489]","[{'name': '드라마'}, {'name': '공포'}, {'name': '스릴러'}]",디 아이,790,5.8
6823,8831,"[15111, 29091, 21399]","[{'name': '스릴러'}, {'name': 'SF'}, {'name': '액션'}, {'name': '범죄'}]",타임캅,867,6.0
6824,6972,"[2227, 6968, 33449]","[{'name': '모험'}, {'name': '드라마'}, {'name': '로맨스'}]",오스트레일리아,1896,6.6
6825,438674,"[2461, 4937, 62645]","[{'name': '범죄'}, {'name': '액션'}, {'name': '스릴러'}]",드래그,685,6.5
6826,246741,"[55934, 55936, 586951]","[{'name': '코미디'}, {'name': '공포'}]",뱀파이어에 관한 아주 특별한 다큐멘터리,2742,7.6
6827,9763,"[58982, 4941, 58016]",[{'name': '드라마'}],골!,847,6.7
6828,928549,"[3388468, 3388471, 3388468]","[{'name': '애니메이션'}, {'name': '액션'}, {'name': '모험'}, {'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]",Return To Zootopia,19,6.0
6829,828397,"[15762, 2669654, 84490]",[{'name': '애니메이션'}],Ben Gen 10,74,6.0
6830,602545,"[72782, 4483, 1435167]","[{'name': '스릴러'}, {'name': '미스터리'}]",L'uomo del labirinto,357,6.4
6831,25059,"[521, 35, 8853]","[{'name': '모험'}, {'name': '코미디'}, {'name': '드라마'}, {'name': '가족'}]",머나먼 여정 2,368,6.5
6832,9816,"[12041, 11868, 11703]","[{'name': '드라마'}, {'name': '가족'}, {'name': '로맨스'}, {'name': '음악'}]",Save the Last Dance,1061,6.6
6833,10985,"[132078, 13446, 11664]","[{'name': '코미디'}, {'name': '가족'}]",뉴 가이,443,5.9
6834,12104,"[47991, 71247, 71248]","[{'name': '음악'}, {'name': '드라마'}]",핑크 플로이드의 벽,1149,8.0
6835,210769,"[15831, 196825, 15761]","[{'name': '가족'}, {'name': '코미디'}, {'name': '미스터리'}, {'name': '애니메이션'}]",Scooby-Doo! Adventures: The Mystery Map,68,8.8
6836,44645,"[19429, 2103203, 131168]",[{'name': '다큐멘터리'}],이소룡 일대기 생과 사,87,8.2
6837,10466,"[31, 56881, 7674]","[{'name': '코미디'}, {'name': '로맨스'}]",머니 핏,863,6.4
6838,571468,"[76339, 1707552, 1118107]","[{'name': '모험'}, {'name': '액션'}, {'name': 'SF'}]",프릭스 아웃,368,7.5
6839,514466,"[93219, 1633446, 87822]","[{'name': '코미디'}, {'name': '액션'}]",슈퍼쿨,4,5.5
6840,46853,"[32915, 137567, 137568]",[{'name': '드라마'}],유년의 사랑,47,5.1
6841,787723,"[85477, 21049, 2155]",[{'name': '드라마'}],13 미니츠,25,5.8
6842,796989,"[22122, 1247010, 1228782]","[{'name': '스릴러'}, {'name': 'TV 영화'}]",Death Saved My Life,14,7.0
6843,16269,"[1619, 25246, 68557]","[{'name': '액션'}, {'name': '코미디'}, {'name': '드라마'}]",도신: 정전자,92,7.0
6844,614560,"[64, 71070, 112561]","[{'name': '드라마'}, {'name': '역사'}]",맹크,1180,6.8
6845,220882,"[55085, 587020, 38941]","[{'name': '범죄'}, {'name': '스릴러'}]",런던 필드,182,5.0
6846,8051,"[19292, 1639, 1233]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]",펀치 드렁크 러브,1714,7.1
6847,631322,"[1170888, 82525, 2411071]","[{'name': '공포'}, {'name': '드라마'}, {'name': '스릴러'}]",인비저블걸,9,5.3
6848,320588,"[35, 1213603, 482044]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]","헬로, 마이 네임 이즈 도리스",398,6.4
6849,293644,"[1178792, 1430438, 1178794]","[{'name': '코미디'}, {'name': '애니메이션'}, {'name': '가족'}]",Don Gato: El Inicio de la Pandilla,117,6.6
6850,11842,"[4960, 7450, 15135]",[{'name': '서부'}],레드 선,166,6.9
6851,2028,"[3036, 3126, 4251]","[{'name': '로맨스'}, {'name': '코미디'}, {'name': '드라마'}]",금지된 사랑,749,7.1
6852,1630,"[57755, 7621, 819]",[{'name': '드라마'}],래리 플린트,835,7.0
6853,5156,"[42416, 42417, 42419]",[{'name': '드라마'}],자전거 도둑,1784,8.3
6854,545143,"[2117191, 120923, 550830]","[{'name': '액션'}, {'name': '코미디'}]",히비키,14,7.0
6855,297708,"[3223, 9642]","[{'name': '미스터리'}, {'name': '액션'}, {'name': '범죄'}]",셜록 홈즈 3,0,0.0
6856,256731,"[2876, 5293, 2203]","[{'name': '드라마'}, {'name': '액션'}, {'name': '범죄'}]",배드 컨트리,143,5.6
6857,50850,"[166534, 140527, 228285]","[{'name': '모험'}, {'name': '가족'}]",The Second Jungle Book: Mowgli & Baloo,27,5.6
6858,746817,"[7401, 2144, 1694082]","[{'name': '공포'}, {'name': '스릴러'}]",더 콜,83,5.4
6859,50337,"[65002, 1213552, 13391]","[{'name': '모험'}, {'name': '판타지'}, {'name': '애니메이션'}, {'name': '액션'}, {'name': '스릴러'}, {'name': 'SF'}, {'name': '가족'}, {'name': 'TV 영화'}]",파이어브리더,147,7.6
6860,26655,"[58147, 59645, 87118]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '가족'}]",라이크 마이크 2,83,5.4
6861,9957,"[60952, 60949, 16165]",[{'name': '코미디'}],벤치워머스,685,5.8
6862,470,"[2228, 3489, 1121]","[{'name': '드라마'}, {'name': '범죄'}, {'name': '스릴러'}]",21그램,2498,7.4
6863,575264,"[500, 933238, 11108]","[{'name': '액션'}, {'name': '모험'}, {'name': '스릴러'}]",미션 임파서블 7,0,0.0
6864,523561,"[1178384, 1460362, 1434359]",[{'name': '드라마'}],행복한 남자,111,6.9
6865,36086,"[5892, 39173, 6864]","[{'name': '공포'}, {'name': 'SF'}]",보아 대 비단뱀,98,5.0
6866,328426,"[59081, 12656, 221981]","[{'name': 'TV 영화'}, {'name': '드라마'}]",The Ark,9,6.3
6867,10956,"[60950, 35476, 18326]","[{'name': '미스터리'}, {'name': '모험'}, {'name': '코미디'}, {'name': '로맨스'}, {'name': '드라마'}]",조는 못말려,575,5.5
6868,554581,"[1310902, 1106721, 1020697]",[{'name': '코미디'}],Loca por el trabajo,92,7.6
6869,363093,"[64880, 1044800, 123820]","[{'name': '액션'}, {'name': '역사'}, {'name': '스릴러'}, {'name': '판타지'}]",대호,141,7.7
6870,11286,"[16475, 10222, 28768]","[{'name': '액션'}, {'name': '코미디'}]",캐논볼,457,6.1
6871,11708,"[61303, 70307, 30706]","[{'name': '가족'}, {'name': '음악'}, {'name': '모험'}, {'name': '판타지'}, {'name': '코미디'}]",치티 치티 뱅 뱅,484,6.8
6872,624,"[8949, 2778, 8960]","[{'name': '모험'}, {'name': '드라마'}]",이지 라이더,1539,7.1
6873,1858,"[10959, 19537, 19536]","[{'name': '모험'}, {'name': 'SF'}, {'name': '액션'}]",트랜스포머,9151,6.7
6874,395993,"[131, 61134, 8436]",[{'name': '드라마'}],스트롱거,1227,7.0
6875,11615,"[1979, 204, 350]","[{'name': '드라마'}, {'name': '스릴러'}, {'name': '범죄'}]",데이비드 게일,1559,7.4
6876,1365,"[879, 4587, 1810]","[{'name': '드라마'}, {'name': '로맨스'}]",몬스터 볼,737,6.8
6877,132137,"[53922, 1313823, 9029]","[{'name': '드라마'}, {'name': '공포'}, {'name': '스릴러'}]",울프맨 : 비스트 헌터,178,5.9
6878,6415,"[1461, 13240, 9778]","[{'name': '액션'}, {'name': '코미디'}, {'name': '전쟁'}]",쓰리 킹즈,1604,6.6
6879,11849,"[68494, 16940, 2155]","[{'name': '드라마'}, {'name': '모험'}, {'name': '판타지'}]",던전 드래곤,452,4.3
6880,11697,"[4165, 854, 7303]",[{'name': '서부'}],리버티 밸런스를 쏜 사나이,796,7.8
6881,2179,"[70851, 22297, 938432]","[{'name': '코미디'}, {'name': '음악'}]",터네이셔스 D,1244,6.7
6882,13483,"[17244, 56731, 18288]","[{'name': '스릴러'}, {'name': '범죄'}, {'name': '미스터리'}]",어웨이크,1073,6.4
6883,9407,"[1205, 39126, 11367]","[{'name': '범죄'}, {'name': '드라마'}, {'name': '스릴러'}]",레드 코너,262,6.2
6884,16460,"[15831, 1069734, 19547]","[{'name': '가족'}, {'name': '애니메이션'}, {'name': '코미디'}]",가필드: 겟 리얼,93,5.0
6885,15766,"[131201, 67023, 10068]","[{'name': '액션'}, {'name': '모험'}, {'name': 'SF'}]",3대괴수: 지구 최대의 결전,163,7.2
6886,414977,"[212044, 1593199, 1425463]","[{'name': '코미디'}, {'name': '판타지'}, {'name': '로맨스'}]",Sam,49,5.2
6887,236,"[3051, 23, 3052]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '로맨스'}]",뮤리엘의 웨딩,324,7.0
6888,12819,"[17265, 15033, 2778]","[{'name': '애니메이션'}, {'name': '가족'}, {'name': '코미디'}, {'name': '모험'}, {'name': '로맨스'}]",알파 앤 오메가,409,5.9
6889,11624,"[1243, 8516, 23708]",[{'name': '코미디'}],당신이 섹스에 대해 알고 싶었던 모든 것,704,6.6
6890,416153,"[17051, 17604, 7447]","[{'name': '애니메이션'}, {'name': '모험'}, {'name': '코미디'}]",Arctic Dogs,97,6.2
6891,199420,"[18269, 109, 7132]","[{'name': '액션'}, {'name': '코미디'}]",폰 샵 클로니클스,174,5.8
6892,10653,"[3149, 43819, 11494]","[{'name': '코미디'}, {'name': '로맨스'}]",7년만의 외출,644,7.1
6893,82505,"[41883, 226833, 72129]","[{'name': '공포'}, {'name': '스릴러'}]",헤이츠,1513,5.8
6894,10150,"[1903, 1229, 12021]","[{'name': '판타지'}, {'name': '애니메이션'}, {'name': '가족'}, {'name': '모험'}]",라스트 유니콘,357,7.2
6895,11092,"[6197, 3, 7673]","[{'name': '스릴러'}, {'name': '범죄'}, {'name': '미스터리'}]",의혹,495,6.8
6896,11078,"[18324, 78029, 10132]","[{'name': '액션'}, {'name': '코미디'}, {'name': '범죄'}, {'name': '스릴러'}]",내쇼날 시큐리티,758,5.9
6897,11003,"[19292, 69597, 15286]","[{'name': '로맨스'}, {'name': '코미디'}]",웨딩 싱어,1359,6.8
6898,11232,"[5344, 6968, 23626]","[{'name': '코미디'}, {'name': '판타지'}, {'name': '로맨스'}]",케이트 & 레오폴드,1089,6.3
6899,20856,"[18999, 19159, 58478]","[{'name': '모험'}, {'name': '코미디'}, {'name': '가족'}, {'name': '판타지'}, {'name': 'SF'}]",다락방의 외계인,822,5.6
6900,18320,"[5081, 36669, 6162]","[{'name': '드라마'}, {'name': '역사'}, {'name': '로맨스'}]",영 빅토리아,852,7.2
6901,888299,"[588007, 1752056, 562177]","[{'name': '가족'}, {'name': '코미디'}, {'name': '드라마'}]",ఆడవాళ్లు మీకు జోహార్లు,0,0.0
6902,333348,"[67773, 3092, 71070]","[{'name': '코미디'}, {'name': '가족'}, {'name': '드라마'}]",러브 더 쿠퍼스,653,6.0
6903,397517,"[1621817, 1331456, 1440057]","[{'name': '드라마'}, {'name': '코미디'}, {'name': '로맨스'}]",비 섬바디,239,6.6
6904,37247,"[10774, 4483, 9594]","[{'name': '코미디'}, {'name': '드라마'}]",졸업,2562,7.7
6905,460059,"[78124, 49278, 1588454]","[{'name': '액션'}, {'name': '스릴러'}]",번 아웃,300,6.8
6906,517764,"[2021529, 2021530, 2021531]",[{'name': '공포'}],더 팜,171,5.3
6907,444539,"[1246, 2440, 1276]",[{'name': '드라마'}],북샵,333,6.5
6908,89501,"[64880, 75913, 1155298]","[{'name': '범죄'}, {'name': '스릴러'}]",범죄와의 전쟁: 나쁜놈들 전성시대,117,6.9
6909,180305,"[215056, 518627, 1518]","[{'name': '스릴러'}, {'name': '공포'}]",머시,198,5.0
6910,11897,"[14701, 5248, 4958]",[{'name': '서부'}],서부 개척사,309,7.1
6911,2616,"[7180, 26495, 12930]","[{'name': '코미디'}, {'name': '드라마'}, {'name': '가족'}]",아저씨는 못말려,887,6.8
